speed,acceleration,power_required_kw,torque_required_nm,battery_soc,battery_temp,aux_load_kw,grade_angle,regen_available,braking,traffic_condition,current_segment,next_segment,driver_profile,trip_id,route_template,label,confidence,reason
40.41,5.0,44.05,400.0,14.39,21.62,0.4,-1.04,False,False,light,arterial,arterial,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
42.27,2.321,23.25,400.0,14.17,21.67,0.4,-0.85,False,False,medium,arterial,arterial,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
43.75,1.85,24.63,400.0,14.05,21.68,0.46,0.56,False,False,medium,arterial,arterial,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
45.12,1.718,22.35,400.0,13.93,21.72,0.38,0.27,False,False,medium,arterial,arterial,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
46.91,2.236,27.66,400.0,13.82,21.8,0.3,-0.24,False,False,heavy,arterial,arterial,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
48.42,1.888,25.4,400.0,13.68,21.86,0.3,1.29,False,False,heavy,arterial,arterial,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
44.65,-4.716,-22.83,-100.0,13.55,21.87,0.3,3.41,True,True,heavy,arterial,arterial,aggressive,2,mountain_pass,REGEN,1.0,Smart heuristic target with stochastic noise
42.69,-2.45,-11.81,-100.0,13.74,21.9,0.36,-0.33,True,True,light,arterial,arterial,aggressive,2,mountain_pass,REGEN,1.0,Smart heuristic target with stochastic noise
44.35,2.078,18.93,400.0,13.83,21.92,0.36,-3.63,False,False,light,arterial,arterial,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
44.48,0.164,8.77,400.0,13.74,21.97,0.46,-0.91,False,False,heavy,arterial,arterial,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
47.18,3.379,37.13,400.0,13.69,21.99,0.56,0.54,False,False,light,arterial,arterial,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
47.43,0.305,11.02,400.0,13.51,22.0,0.45,0.52,False,False,light,arterial,arterial,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
48.46,1.289,24.5,400.0,13.45,22.07,0.41,-0.22,False,False,medium,arterial,arterial,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
52.37,4.893,41.43,400.0,13.33,22.14,0.56,-2.6,False,False,medium,arterial,arterial,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
52.24,-0.168,13.17,400.0,13.12,22.21,0.43,2.01,False,False,heavy,arterial,arterial,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
49.66,-3.226,-17.27,-100.0,13.06,22.23,0.42,-1.54,True,True,light,arterial,arterial,aggressive,2,mountain_pass,REGEN,1.0,Smart heuristic target with stochastic noise
51.73,2.588,24.74,400.0,13.19,22.24,0.37,-1.32,False,False,heavy,arterial,arterial,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
48.7,-3.786,-18.85,-100.0,13.07,22.24,0.6,-2.13,True,True,heavy,arterial,arterial,aggressive,2,mountain_pass,REGEN,1.0,Smart heuristic target with stochastic noise
50.35,2.059,33.0,400.0,13.22,22.26,0.66,3.18,False,False,light,arterial,arterial,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
52.62,2.84,25.79,400.0,13.06,22.3,0.58,-3.06,False,False,light,arterial,arterial,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
55.95,4.167,44.11,400.0,12.93,22.36,0.54,0.01,False,False,light,arterial,arterial,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
57.83,2.34,30.85,400.0,12.71,22.42,0.67,0.08,False,False,medium,arterial,mountain,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
58.22,0.487,34.91,400.0,12.55,22.44,0.71,12.0,False,False,heavy,mountain,mountain,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
56.54,-2.095,-9.77,-100.0,12.38,22.46,0.85,4.08,True,True,light,mountain,mountain,aggressive,2,mountain_pass,REGEN,1.0,Smart heuristic target with stochastic noise
54.32,-2.774,-13.23,-100.0,12.46,22.47,0.74,6.06,True,True,light,mountain,mountain,aggressive,2,mountain_pass,REGEN,1.0,Smart heuristic target with stochastic noise
54.37,0.067,23.29,400.0,12.56,22.48,0.67,6.43,False,False,light,mountain,mountain,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
54.49,0.145,20.8,400.0,12.44,22.51,0.78,4.42,False,False,heavy,mountain,mountain,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
54.76,0.336,21.82,400.0,12.34,22.53,0.72,4.2,False,False,medium,mountain,mountain,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
53.29,-1.842,-10.48,-100.0,12.23,22.54,0.9,3.83,True,True,light,mountain,mountain,aggressive,2,mountain_pass,REGEN,1.0,Smart heuristic target with stochastic noise
55.06,2.213,37.84,400.0,12.32,22.61,0.65,4.08,False,False,light,mountain,mountain,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
54.01,-1.308,-7.22,-100.0,12.13,22.62,0.6,5.74,True,True,light,mountain,mountain,aggressive,2,mountain_pass,REGEN,1.0,Smart heuristic target with stochastic noise
56.08,2.59,39.37,400.0,12.18,22.63,0.77,5.48,False,False,medium,mountain,mountain,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
53.1,-3.722,-18.6,-100.0,11.99,22.63,0.98,6.0,True,True,heavy,mountain,mountain,aggressive,2,mountain_pass,REGEN,1.0,Smart heuristic target with stochastic noise
55.14,2.545,43.59,400.0,12.14,22.68,0.98,6.74,False,False,light,mountain,mountain,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
51.98,-3.948,-20.45,-100.0,11.92,22.69,0.99,6.2,True,True,medium,mountain,mountain,aggressive,2,mountain_pass,REGEN,1.0,Smart heuristic target with stochastic noise
49.96,-2.528,-14.41,-100.0,12.08,22.71,0.87,9.67,True,True,light,mountain,mountain,aggressive,2,mountain_pass,REGEN,1.0,Smart heuristic target with stochastic noise
49.75,-0.256,16.46,400.0,12.2,22.75,0.67,5.06,False,False,heavy,mountain,mountain,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
46.91,-3.56,-18.7,-100.0,12.11,22.77,0.71,2.0,True,True,heavy,mountain,mountain,aggressive,2,mountain_pass,REGEN,1.0,Smart heuristic target with stochastic noise
46.93,0.027,14.35,400.0,12.26,22.81,0.67,3.95,False,False,heavy,mountain,mountain,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
49.25,2.907,36.56,400.0,12.19,22.88,0.77,4.81,False,False,medium,mountain,mountain,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
47.44,-2.264,-11.91,-100.0,12.01,22.91,0.86,3.73,True,True,heavy,mountain,mountain,aggressive,2,mountain_pass,REGEN,1.0,Smart heuristic target with stochastic noise
48.99,1.933,44.07,400.0,12.1,22.93,0.9,9.89,False,False,light,mountain,mountain,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
46.36,-3.283,-18.05,-100.0,11.88,22.94,1.03,9.19,True,True,light,mountain,mountain,aggressive,2,mountain_pass,REGEN,1.0,Smart heuristic target with stochastic noise
46.42,0.075,16.71,400.0,12.03,22.96,0.9,5.07,False,False,light,mountain,mountain,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
46.79,0.464,27.65,400.0,11.95,22.98,0.9,8.54,False,False,heavy,mountain,mountain,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
44.99,-2.254,-11.43,-100.0,11.81,22.99,1.02,4.27,True,True,medium,mountain,mountain,aggressive,2,mountain_pass,REGEN,1.0,Smart heuristic target with stochastic noise
48.1,3.888,44.26,400.0,11.9,23.05,1.1,3.16,False,False,heavy,mountain,mountain,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
47.74,-0.448,11.11,400.0,11.68,23.09,1.13,2.69,False,False,light,mountain,mountain,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
46.0,-2.182,-11.87,-100.0,11.62,23.11,1.13,6.67,True,True,heavy,mountain,mountain,aggressive,2,mountain_pass,REGEN,1.0,Smart heuristic target with stochastic noise
43.93,-2.576,-11.48,-100.0,11.72,23.14,1.05,6.01,True,True,heavy,mountain,mountain,aggressive,2,mountain_pass,REGEN,1.0,Smart heuristic target with stochastic noise
46.5,3.208,42.67,400.0,11.81,23.19,1.07,4.76,False,False,heavy,mountain,mountain,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
47.91,1.76,36.47,400.0,11.6,23.23,1.04,7.08,False,False,heavy,mountain,mountain,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
49.19,1.6,35.41,400.0,11.41,23.3,1.07,7.77,False,False,heavy,mountain,mountain,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
51.4,2.759,45.03,400.0,11.24,23.32,1.07,6.86,False,False,heavy,mountain,mountain,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
49.34,-2.572,-11.1,-100.0,11.01,23.33,0.98,4.19,True,True,light,mountain,mountain,aggressive,2,mountain_pass,REGEN,1.0,Smart heuristic target with stochastic noise
49.5,0.2,17.02,400.0,11.1,23.36,1.09,5.0,False,False,light,mountain,mountain,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
48.38,-1.398,-8.0,-100.0,11.01,23.36,1.06,4.17,True,True,heavy,mountain,mountain,aggressive,2,mountain_pass,REGEN,1.0,Smart heuristic target with stochastic noise
48.4,0.027,23.46,400.0,11.08,23.38,1.03,7.62,False,False,light,mountain,mountain,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
49.39,1.233,29.9,400.0,10.96,23.41,0.91,5.72,False,False,light,mountain,mountain,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
52.76,4.218,59.32,400.0,10.81,23.42,0.76,6.58,False,False,medium,mountain,mountain,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
50.6,-2.699,-12.81,-100.0,10.51,23.45,0.58,8.12,True,True,heavy,mountain,mountain,aggressive,2,mountain_pass,REGEN,1.0,Smart heuristic target with stochastic noise
50.76,0.2,20.7,400.0,10.62,23.47,0.68,6.27,False,False,light,mountain,mountain,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
54.47,4.637,60.31,400.0,10.51,23.54,0.55,6.72,False,False,medium,mountain,mountain,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
51.48,-3.734,-18.9,-100.0,10.21,23.54,0.56,7.0,True,True,heavy,mountain,mountain,aggressive,2,mountain_pass,REGEN,1.0,Smart heuristic target with stochastic noise
49.44,-2.554,-11.13,-100.0,10.36,23.56,0.67,6.62,True,True,light,mountain,mountain,aggressive,2,mountain_pass,REGEN,1.0,Smart heuristic target with stochastic noise
46.66,-3.477,-17.74,-100.0,10.45,23.58,0.68,7.6,True,True,medium,mountain,mountain,aggressive,2,mountain_pass,REGEN,1.0,Smart heuristic target with stochastic noise
49.14,3.107,37.17,400.0,10.59,23.62,0.84,2.59,False,False,heavy,mountain,mountain,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
49.35,0.261,26.01,400.0,10.41,23.67,1.03,6.66,False,False,light,mountain,mountain,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
51.89,3.169,44.8,400.0,10.28,23.74,0.91,6.38,False,False,heavy,mountain,mountain,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
53.48,1.993,37.99,400.0,10.05,23.81,0.63,4.9,False,False,light,mountain,mountain,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
54.42,1.173,32.14,400.0,9.86,23.84,0.67,6.13,False,False,light,mountain,mountain,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
51.19,-4.033,-21.73,-100.0,9.7,23.85,0.55,4.21,True,True,light,mountain,mountain,aggressive,2,mountain_pass,REGEN,1.0,Smart heuristic target with stochastic noise
47.96,-4.044,-20.83,-100.0,9.88,23.87,0.64,9.04,True,True,medium,mountain,mountain,aggressive,2,mountain_pass,REGEN,1.0,Smart heuristic target with stochastic noise
47.95,-0.018,19.9,400.0,10.04,23.89,0.54,6.34,False,False,light,mountain,mountain,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
50.08,2.675,38.12,400.0,9.94,23.91,0.45,4.26,False,False,heavy,mountain,mountain,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
49.92,-0.208,24.42,400.0,9.75,23.98,0.53,7.77,False,False,light,mountain,mountain,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
47.16,-3.446,-17.08,-100.0,9.63,23.99,0.57,-4.45,True,True,heavy,mountain,mountain,aggressive,2,mountain_pass,REGEN,1.0,Smart heuristic target with stochastic noise
46.05,-1.386,-7.55,-100.0,9.77,24.0,0.5,-6.24,True,True,heavy,mountain,mountain,aggressive,2,mountain_pass,REGEN,1.0,Smart heuristic target with stochastic noise
47.87,2.266,20.83,400.0,9.83,24.05,0.43,-2.79,False,False,light,mountain,mountain,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
49.78,2.387,18.61,400.0,9.73,24.11,0.38,-4.98,False,False,medium,mountain,mountain,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
49.91,0.173,1.0,71.55,9.63,24.18,0.42,-5.7,False,False,heavy,mountain,mountain,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
49.77,-0.175,1.0,71.75,9.63,24.19,0.45,-3.26,False,False,medium,mountain,mountain,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
47.33,-3.051,-15.01,-100.0,9.62,24.19,0.35,-2.74,True,True,light,mountain,mountain,aggressive,2,mountain_pass,REGEN,1.0,Smart heuristic target with stochastic noise
49.05,2.15,5.16,375.87,9.74,24.21,0.34,-9.48,False,False,medium,mountain,mountain,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
51.01,2.443,16.88,400.0,9.72,24.28,0.33,-5.22,False,False,light,mountain,mountain,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
50.75,-0.315,1.0,70.37,9.63,24.3,0.38,-3.27,False,False,heavy,mountain,mountain,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
52.92,2.702,14.89,400.0,9.63,24.32,0.66,-6.97,False,False,light,mountain,mountain,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
55.27,2.942,23.73,400.0,9.55,24.36,0.82,-2.88,False,False,medium,mountain,mountain,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
56.94,2.091,16.58,400.0,9.43,24.41,0.69,-5.47,False,False,light,mountain,mountain,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
57.24,0.368,3.61,225.34,9.35,24.46,0.54,-4.37,False,False,medium,mountain,mountain,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
59.79,3.195,14.09,400.0,9.33,24.49,0.65,-11.22,False,False,light,mountain,mountain,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
61.36,1.963,16.75,400.0,9.26,24.53,0.65,-4.95,False,False,medium,mountain,mountain,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
60.54,-1.023,-5.68,-100.0,9.18,24.54,0.61,-5.13,True,True,heavy,mountain,mountain,aggressive,2,mountain_pass,REGEN,1.0,Smart heuristic target with stochastic noise
56.26,-5.357,-25.0,-100.0,9.22,24.54,0.47,-3.84,True,True,medium,mountain,mountain,aggressive,2,mountain_pass,REGEN,1.0,Smart heuristic target with stochastic noise
57.7,1.797,10.0,400.0,9.42,24.57,0.6,-6.3,False,False,heavy,mountain,mountain,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
54.43,-4.088,-22.05,-100.0,9.37,24.58,0.4,-6.47,True,True,medium,mountain,mountain,aggressive,2,mountain_pass,REGEN,1.0,Smart heuristic target with stochastic noise
56.61,2.725,12.27,400.0,9.55,24.61,0.49,-8.07,False,False,medium,mountain,mountain,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
54.23,-2.975,-15.08,-100.0,9.49,24.62,0.31,-2.0,True,True,light,mountain,mountain,aggressive,2,mountain_pass,REGEN,1.0,Smart heuristic target with stochastic noise
51.31,-3.644,-18.44,-100.0,9.61,24.63,0.38,-8.19,True,True,medium,mountain,mountain,aggressive,2,mountain_pass,REGEN,1.0,Smart heuristic target with stochastic noise
48.19,-3.899,-17.34,-100.0,9.76,24.65,0.3,-4.81,True,True,light,mountain,mountain,aggressive,2,mountain_pass,REGEN,1.0,Smart heuristic target with stochastic noise
44.96,-4.041,-19.27,-100.0,9.9,24.67,0.3,-3.84,True,True,medium,mountain,mountain,aggressive,2,mountain_pass,REGEN,1.0,Smart heuristic target with stochastic noise
46.69,2.166,13.69,400.0,10.05,24.71,0.46,-5.7,False,False,medium,mountain,mountain,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
46.34,-0.44,1.0,77.07,9.98,24.76,0.52,-6.67,False,False,heavy,mountain,mountain,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
45.84,-0.625,-3.1,-100.0,9.98,24.78,0.73,-4.63,True,True,medium,mountain,mountain,aggressive,2,mountain_pass,REGEN,1.0,Smart heuristic target with stochastic noise
43.03,-3.513,-18.34,-100.0,10.0,24.78,0.62,-4.0,True,True,heavy,mountain,mountain,aggressive,2,mountain_pass,REGEN,1.0,Smart heuristic target with stochastic noise
44.98,2.438,20.09,400.0,10.15,24.82,0.71,-3.05,False,False,medium,mountain,mountain,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
43.48,-1.877,-9.06,-100.0,10.05,24.84,0.77,-2.01,True,True,heavy,mountain,mountain,aggressive,2,mountain_pass,REGEN,1.0,Smart heuristic target with stochastic noise
43.39,-0.116,1.0,82.32,10.12,24.86,0.84,-4.49,False,False,light,mountain,mountain,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
40.77,-3.264,-16.48,-100.0,10.12,24.87,0.88,-2.0,True,True,light,mountain,mountain,aggressive,2,mountain_pass,REGEN,1.0,Smart heuristic target with stochastic noise
41.98,1.504,4.17,354.6,10.25,24.89,1.09,-8.64,False,False,medium,mountain,mountain,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
43.11,1.415,11.89,400.0,10.23,24.96,1.02,-3.75,False,False,heavy,mountain,mountain,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
43.03,-0.1,1.0,83.0,10.17,25.04,1.12,-5.36,False,False,heavy,mountain,mountain,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
45.17,2.678,22.4,400.0,10.16,25.09,1.14,-2.75,False,False,heavy,mountain,mountain,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
47.57,3.003,22.42,400.0,10.05,25.14,1.22,-4.45,False,False,light,mountain,mountain,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
48.92,1.687,15.68,400.0,9.94,25.2,1.23,-2.85,False,False,heavy,mountain,mountain,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
45.97,-3.697,-18.25,-100.0,9.86,25.23,1.06,-8.18,True,True,light,mountain,mountain,aggressive,2,mountain_pass,REGEN,1.0,Smart heuristic target with stochastic noise
48.72,3.437,23.57,400.0,10.01,25.25,1.02,-7.82,False,False,medium,mountain,mountain,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
51.56,3.56,30.81,400.0,9.89,25.32,0.92,-2.81,False,False,light,mountain,mountain,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
51.52,-0.051,1.0,69.32,9.73,25.33,1.04,-8.77,False,False,medium,mountain,mountain,aggressive,2,mountain_pass,ENGINE_CHARGE,1.0,Smart heuristic target with stochastic noise
49.69,-2.287,-13.09,-100.0,9.73,25.35,1.04,-7.25,True,True,light,mountain,mountain,aggressive,2,mountain_pass,REGEN,1.0,Smart heuristic target with stochastic noise
